ApsimVersion = 7.10 r32c72e495ed39966b5eaf17f9fbca83a93144f5b
format = csv
Title = Sorghum_Gatton_Tiller_x_Density_1 outputfileLeaf
DaysAfterSowing,LeafApp
(days),()
1,1.000000
2,1.000000
3,1.000000
4,1.000000
5,1.000000
6,1.339205
7,1.678410
8,1.944873
9,2.170483
10,2.482254
11,2.714205
12,2.908107
13,3.077132
14,3.258619
15,3.513741
16,3.782014
17,4.073107
18,4.349445
19,4.684811
20,4.939323
21,5.183713
22,5.439079
23,5.663713
24,5.995787
25,6.318532,1.000000,1.000000
26,6.624408,1.305876,1.305876
27,6.904652,1.586120,1.586120
28,7.149774,1.831242,1.831242,1.000000
29,7.348433,2.029901,2.029901,1.198659
30,7.544774,2.226242,2.226242,1.395000
31,7.763310,2.444779,2.444779,1.613537
32,8.064517,2.745986,2.745986,1.914743,1.000000
33,8.358551,3.040019,3.040019,2.208777,1.294034
34,8.666917,3.348385,3.348385,2.517143,1.602400
35,8.914234,3.595702,3.595702,2.764460,1.849717
36,9.166307,3.847775,3.847775,3.016533,2.101790,1.000000
37,9.384600,4.066068,4.066068,3.234826,2.320083,1.218293
38,9.685088,4.366556,4.366556,3.535314,2.620571,1.518780
39,9.956307,4.637775,4.637775,3.806533,2.891790,1.790000
40,10.256238,4.937706,4.937706,4.106464,3.191721,2.089931
41,10.481970,5.163438,5.163438,4.332196,3.417453,2.315663
42,10.730629,5.412097,5.412097,4.580854,3.666111,2.564321
43,11.000388,5.681856,5.681856,4.850614,3.935871,2.834081
44,11.268402,5.949870,5.949870,5.118628,4.203885,3.102094
45,11.584283,6.265751,6.265751,5.434509,4.519766,3.417976
46,11.898263,6.579731,6.579731,5.748489,4.833746,3.731956
47,12.218550,6.900018,6.900018,6.068776,5.154033,4.052243
48,12.570208,7.251676,7.251676,6.420434,5.505691,4.403901
49,12.884233,7.565701,7.565701,6.734458,5.819715,4.717925
50,13.206061,7.887530,7.887530,7.056288,6.141544,5.039754
51,13.520208,8.201676,8.201676,7.370434,6.455691,5.353900
52,13.813867,8.495335,8.495335,7.664093,6.749349,5.647559
53,14.410617,8.786432,8.786432,7.955190,7.040447,5.938657
54,15.082863,9.114357,9.114357,8.283114,7.368372,6.266582
55,15.705770,9.418215,9.418215,8.586972,7.672229,6.570439
56,16.387358,9.750696,9.750696,8.919454,8.004710,6.902920
57,17.070084,10.083734,10.083734,9.252491,8.337749,7.235958
58,17.101852,10.466651,10.466651,9.635408,8.720665,7.618876
59,17.101852,10.808360,10.808360,9.977118,9.062374,7.960584
60,17.101852,11.152031,11.152031,10.320789,9.406046,8.304255
61,17.101852,11.523233,11.523233,10.691992,9.777248,8.675458
62,17.101852,11.855307,11.855307,11.372742,10.457998,9.356208
63,17.101852,12.118234,12.394307,11.911741,10.996998,9.895208
64,17.101852,12.433844,13.041306,12.558742,11.643998,10.542208
65,17.101852,12.738285,13.665412,13.182846,12.268104,11.166313
66,17.101852,13.382462,14.309588,13.827023,12.912280,11.810490
67,17.101852,13.947391,14.874517,14.101851,13.101851,12.101851
68,17.101852,14.548038,15.101851,14.101851,13.101851,12.101851
69,17.101852,15.304015,15.101851,14.101851,13.101851,12.101851
70,17.101852,16.061081,15.101851,14.101851,13.101851,12.101851
71,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
72,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
73,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
74,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
75,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
76,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
77,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
78,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
79,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
80,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
81,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
82,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
83,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
84,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
85,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
86,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
87,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
88,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
89,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
90,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
91,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
92,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
93,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
94,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
95,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
96,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
97,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
98,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
99,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
100,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
101,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
102,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
103,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
104,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
105,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
106,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
107,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
108,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
109,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
110,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
111,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
112,17.101852,16.101852,15.101851,14.101851,13.101851,12.101851
