ApsimVersion = 7.10 r32c72e495ed39966b5eaf17f9fbca83a93144f5b
format = csv
Title = Sorghum_Gatton_Tiller_x_Density_2 outputfileArea
DaysAfterSowing,CulmArea,lai,TPLA,LeafNo,deltaTT,radn
(days),(),(m2/m2),(m2),(leaves),(oCd),()
58,471910.343750,238688.062500,300449.812500,288710.281250,271817.968750,5.496461,13741.152254,17.101852,14.010068,21.750000
59,471910.343750,253082.984375,313699.156250,301151.718750,283354.750000,5.607038,14017.594961,17.101852,14.090527,22.059999
60,471910.343750,267523.156250,326910.343750,313664.593750,294957.781250,5.717643,14294.108347,17.101852,15.219300,19.010000
61,471910.343750,282835.968750,340702.218750,324592.375000,303506.718750,5.834062,14585.155255,17.101852,13.615000,20.270000
62,471910.343750,294606.562500,349798.781250,341069.062500,317367.062500,5.917531,14793.826920,17.101852,10.780000,20.090000
63,471910.343750,303926.218750,364563.781250,349425.468750,322827.531250,6.013869,15034.673205,17.101852,12.940000,19.920000
64,471910.343750,315113.250000,376314.531250,357478.656250,327872.437500,6.105620,15264.051113,17.101852,12.482102,23.049999
65,471910.343750,323622.343750,384546.812500,357617.000000,327872.437500,6.178185,15445.463513,17.101852,12.883528,23.680000
66,471910.343750,340764.093750,384546.812500,357617.000000,327872.437500,6.286626,15716.564852,17.101852,11.298592,27.129999
67,471910.343750,351579.656250,384546.812500,357617.000000,327872.437500,6.364451,15911.128200,17.101852,12.012955,27.549999
68,471910.343750,361635.375000,384546.812500,357617.000000,327872.437500,6.381179,16041.537401,17.101852,15.119524,20.350000
69,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,6.384701,16166.888389,17.101852,15.141324,15.080000
70,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,6.370736,16292.431076,17.101852,14.120000,9.550000
71,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,6.282075,16296.558160,17.101852,11.030000,6.740000
72,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,6.174272,16296.558160,17.101852,10.285000,7.000000
73,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,6.068396,16296.558160,17.101852,12.255000,13.980000
74,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.961896,16296.558160,17.101852,13.500000,14.720000
75,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.863103,16296.558160,17.101852,13.250000,21.049999
76,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.863103,16296.558160,17.101852,13.570000,24.750000
77,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.863103,16296.558160,17.101852,13.503615,25.709999
78,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.863103,16296.558160,17.101852,13.144114,26.520000
79,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.863103,16296.558160,17.101852,13.366904,23.430000
80,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,13.875000,17.219999
81,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,13.662443,26.730000
82,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,15.356899,15.750000
83,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,14.399115,23.920000
84,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,14.852228,23.450001
85,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,14.400001,18.620001
86,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,12.645079,23.870001
87,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,12.720000,23.770000
88,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,14.050000,27.700001
89,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,12.659090,24.690001
90,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,13.777742,25.400000
91,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,14.658001,22.120001
92,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,13.052036,29.219999
93,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,12.114004,28.959999
94,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,12.969061,27.330000
95,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,14.215000,12.110000
96,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,15.598524,21.639999
97,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,13.800484,22.379999
98,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,14.821972,20.900000
99,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,14.185659,23.160000
100,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.802541,16296.558160,17.101852,13.864399,19.540001
101,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.795200,16296.558160,17.101852,14.907342,15.390000
102,471910.343750,361977.656250,384546.812500,357617.000000,327872.437500,5.764248,16296.558160,17.101852,11.799999,6.980000
